recordedAt,subjectId,subjectName,category,action,quantity,unit,occurredAt,durationSeconds,deviceId,deviceName,context,sourceEndpoint,attribution
2026-07-25T22:51:41+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-25T22:51:41+00:00,161,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-25T23:44:54+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-25T23:44:54+00:00,132,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T01:56:31+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-26T01:56:31+00:00,85,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T03:13:37+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-26T03:13:37+00:00,194,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T03:16:23+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-26T03:16:23+00:00,201,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T03:33:22+00:00,cat-joule,Joule,feeding,food_change,72.0,g,2026-07-26T03:33:22+00:00,7,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-26T04:43:13+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-26T04:43:13+00:00,98,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T10:43:48+00:00,cat-joule,Joule,feeding,food_change,12.0,g,2026-07-26T10:43:48+00:00,156,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T11:25:23+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-26T11:25:23+00:00,122,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T11:47:08+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-26T11:47:08+00:00,132,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T11:48:17+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-26T11:48:17+00:00,141,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T12:32:53+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-26T12:32:53+00:00,74,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T16:39:53+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-26T16:39:53+00:00,86,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T16:40:36+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-26T16:40:36+00:00,197,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T17:09:47+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-26T17:09:47+00:00,162,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T22:13:56+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-26T22:13:56+00:00,217,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-26T22:16:02+00:00,cat-joule,Joule,feeding,food_change,6.0,g,2026-07-26T22:16:02+00:00,125,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T23:04:45+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-26T23:04:45+00:00,72,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T23:20:13+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-26T23:20:13+00:00,75,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T23:33:48+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-26T23:33:48+00:00,102,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-26T23:51:17+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-26T23:51:17+00:00,117,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T03:24:53+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-27T03:24:53+00:00,238,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T03:34:16+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-27T03:34:16+00:00,162,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T05:05:35+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-27T05:05:35+00:00,107,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T05:23:37+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-27T05:23:37+00:00,169,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T05:29:35+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-27T05:29:35+00:00,57,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T06:33:00+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-27T06:33:00+00:00,120,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T11:10:02+00:00,cat-joule,Joule,feeding,food_change,15.0,g,2026-07-27T11:10:02+00:00,279,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T11:17:16+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-27T11:17:16+00:00,62,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T11:25:37+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-27T11:25:37+00:00,176,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T11:46:26+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-27T11:46:26+00:00,92,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T11:48:03+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-27T11:48:03+00:00,85,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T12:11:19+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-27T12:11:19+00:00,116,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T16:35:33+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-27T16:35:33+00:00,105,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T16:38:54+00:00,cat-pascal,Pascal,feeding,food_change,52.0,g,2026-07-27T16:38:54+00:00,12,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-27T16:39:03+00:00,cat-joule,Joule,feeding,food_change,56.0,g,2026-07-27T16:39:03+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-27T16:39:03+00:00,cat-pascal,Pascal,feeding,food_change,56.0,g,2026-07-27T16:39:03+00:00,3,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-27T16:40:35+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-27T16:40:35+00:00,91,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T16:47:05+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-27T16:47:05+00:00,107,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T20:32:06+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-27T20:32:06+00:00,189,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-27T20:52:30+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-27T20:52:30+00:00,99,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T20:59:57+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-27T20:59:57+00:00,76,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-27T22:10:15+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-27T22:10:15+00:00,92,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T01:37:38+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-28T01:37:38+00:00,259,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T02:04:32+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-28T02:04:32+00:00,136,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T04:20:23+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-28T04:20:23+00:00,213,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T04:38:33+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-28T04:38:33+00:00,177,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T04:51:48+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-28T04:51:48+00:00,102,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T05:56:14+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-28T05:56:14+00:00,152,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T11:12:21+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-28T11:12:21+00:00,134,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T12:01:40+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-28T12:01:40+00:00,72,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T12:09:54+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-28T12:09:54+00:00,100,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T12:11:24+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-28T12:11:24+00:00,129,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T12:29:30+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-28T12:29:30+00:00,56,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T12:30:49+00:00,cat-pascal,Pascal,feeding,food_change,11.0,g,2026-07-28T12:30:49+00:00,62,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T16:11:59+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-28T16:11:59+00:00,23,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T16:15:03+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-28T16:15:03+00:00,0,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-28T16:17:45+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-28T16:17:45+00:00,201,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T16:19:29+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-28T16:19:29+00:00,263,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T17:14:17+00:00,cat-joule,Joule,feeding,food_change,57.0,g,2026-07-28T17:14:17+00:00,3,feeder-joule,Joule's feeder,5,/demo,food_addition
2026-07-28T17:16:42+00:00,cat-pascal,Pascal,feeding,food_change,59.0,g,2026-07-28T17:16:42+00:00,4,feeder-pascal,Pascal's feeder,5,/demo,food_addition
2026-07-28T17:35:53+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-28T17:35:53+00:00,94,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T18:30:33+00:00,cat-pascal,Pascal,feeding,food_change,10.0,g,2026-07-28T18:30:33+00:00,180,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-28T21:24:46+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-28T21:24:46+00:00,110,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-28T23:01:25+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-28T23:01:25+00:00,193,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T02:31:34+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-29T02:31:34+00:00,66,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T04:05:17+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-29T04:05:17+00:00,267,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T04:14:01+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-29T04:14:01+00:00,182,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T04:27:13+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-29T04:27:13+00:00,75,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T04:53:22+00:00,cat-joule,Joule,feeding,food_change,10.0,g,2026-07-29T04:53:22+00:00,181,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T05:20:41+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-29T05:20:41+00:00,92,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T10:50:00+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-29T10:50:00+00:00,142,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T11:05:56+00:00,cat-joule,Joule,feeding,food_change,12.0,g,2026-07-29T11:05:56+00:00,298,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T11:51:06+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-29T11:51:06+00:00,154,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T15:41:28+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-29T15:41:28+00:00,141,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T16:45:54+00:00,cat-joule,Joule,feeding,food_change,5.0,g,2026-07-29T16:45:54+00:00,123,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T16:51:51+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-29T16:51:51+00:00,94,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T16:55:37+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-29T16:55:37+00:00,147,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T17:44:33+00:00,cat-pascal,Pascal,feeding,food_change,8.0,g,2026-07-29T17:44:33+00:00,113,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-29T22:31:45+00:00,cat-joule,Joule,feeding,food_change,9.0,g,2026-07-29T22:31:45+00:00,185,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-29T22:38:40+00:00,cat-pascal,Pascal,feeding,food_change,7.0,g,2026-07-29T22:38:40+00:00,176,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T02:44:54+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-30T02:44:54+00:00,56,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T02:53:24+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-30T02:53:24+00:00,54,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T03:07:39+00:00,cat-joule,Joule,feeding,food_change,4.0,g,2026-07-30T03:07:39+00:00,122,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T03:29:37+00:00,cat-joule,Joule,feeding,food_change,2.0,g,2026-07-30T03:29:37+00:00,62,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T04:06:55+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-30T04:06:55+00:00,169,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T04:15:14+00:00,cat-joule,Joule,feeding,food_change,3.0,g,2026-07-30T04:15:14+00:00,111,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T04:20:09+00:00,cat-pascal,Pascal,feeding,food_change,1.0,g,2026-07-30T04:20:09+00:00,55,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T04:32:42+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-30T04:32:42+00:00,76,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T04:33:27+00:00,cat-pascal,Pascal,feeding,food_change,2.0,g,2026-07-30T04:33:27+00:00,42,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T05:54:34+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-30T05:54:34+00:00,115,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T07:04:00Z,cat-pascal,Pascal,hydration,fountain_change,9,g,2026-07-30T07:04:00Z,15,fountain-kitchen,Kitchen fountain,1,/demo-supplemental,pet
2026-07-30T09:27:59+00:00,cat-joule,Joule,feeding,food_change,7.0,g,2026-07-30T09:27:59+00:00,141,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T09:32:08+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-30T09:32:08+00:00,230,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T11:19:28+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-30T11:19:28+00:00,195,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T11:47:56+00:00,cat-pascal,Pascal,feeding,food_change,3.0,g,2026-07-30T11:47:56+00:00,118,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T12:05:37+00:00,cat-pascal,Pascal,feeding,food_change,4.0,g,2026-07-30T12:05:37+00:00,141,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T12:45:51+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-30T12:45:51+00:00,202,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T14:53:02+00:00,cat-joule,Joule,feeding,food_change,8.0,g,2026-07-30T14:53:02+00:00,205,feeder-joule,Joule's feeder,1,/demo,pet
2026-07-30T16:07:41+00:00,cat-pascal,Pascal,feeding,food_change,5.0,g,2026-07-30T16:07:41+00:00,86,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T16:42:59+00:00,cat-pascal,Pascal,feeding,food_change,6.0,g,2026-07-30T16:42:59+00:00,131,feeder-pascal,Pascal's feeder,1,/demo,pet
2026-07-30T17:40:00Z,cat-joule,Joule,hydration,fountain_change,7,g,2026-07-30T17:40:00Z,14,fountain-back,Back fountain,1,/demo-supplemental,pet
2026-07-30T18:58:00Z,,,ambient,water_removed,18,ml,2026-07-30T18:58:00Z,,fountain-kitchen,Kitchen fountain,,/demo-supplemental,ambient
